Country Name,Country Code,Year,Value
Albania,ALB,2006,0.724698830611238
Arab World,ARB,2006,0.42913002479122
United Arab Emirates,ARE,2006,1.92506308095118
Argentina,ARG,2006,0.238945520100469
Armenia,ARM,2006,1.21280514378408
Antigua and Barbuda,ATG,2006,5.39719711661605
Australia,AUS,2006,9.70272615876909
Austria,AUT,2006,0.55624362042478
Belgium,BEL,2006,3.02252500434176
Benin,BEN,2006,0.0299010343719186
Bahrain,BHR,2006,1.53833361051056
Belarus,BLR,2006,0.280960380711004
Brazil,BRA,2006,2.17532698825254
Bhutan,BTN,2006,0.0236765966312938
Botswana,BWA,2006,5.95488948814189
Central Europe and the Baltics,CEB,2006,2.92556097338442
Switzerland,CHE,2006,3.81977474491512
"Congo, Rep.",COG,2006,0.0172780932456665
Caribbean small states,CSS,2006,1.637089843621
Cayman Islands,CYM,2006,336.716499794267
Cyprus,CYP,2006,27.3424070216596
Czechia,CZE,2006,2.24573228679515
Germany,DEU,2006,1.19864065538119
Dominica,DMA,2006,3.72619376207563
Denmark,DNK,2006,7.3567318779579
Algeria,DZA,2006,0.397899192768967
Early-demographic dividend,EAR,2006,0.387754594642086
Europe & Central Asia (excluding high income),ECA,2006,1.09958394315799
Europe & Central Asia,ECS,2006,3.26499585838693
"Egypt, Arab Rep.",EGY,2006,0.0181127970815695
Euro area,EMU,2006,2.90426763221152
Spain,ESP,2006,4.6409189196158
Estonia,EST,2006,13.1845996884633
European Union,EUU,2006,2.9227254461575
Finland,FIN,2006,2.92164894250964
France,FRA,2006,3.28299954172239
Gabon,GAB,2006,0.852774206680182
United Kingdom,GBR,2006,10.0175993837338
Georgia,GEO,2006,2.39674501653836
Ghana,GHA,2006,0.603569429614661
Grenada,GRD,2006,2.83210280110466
Guatemala,GTM,2006,0.668846580303756
Guyana,GUY,2006,0.251151290506265
High income,HIC,2006,3.47193688943923
"Hong Kong SAR, China",HKG,2006,16.2795570158846
Croatia,HRV,2006,3.44591087907401
Haiti,HTI,2006,0.0350794725450508
Hungary,HUN,2006,3.17031542967512
IDA blend,IDB,2006,0.260703508958171
Indonesia,IDN,2006,0.154600613734548
Isle of Man,IMN,2006,69.7665634207147
India,IND,2006,0.0679081583521064
Ireland,IRL,2006,6.48353471095841
Iraq,IRQ,2006,0.243279283160685
Iceland,ISL,2006,15.9244450572177
Israel,ISR,2006,3.18837491472489
Italy,ITA,2006,2.27340823256518
Jamaica,JAM,2006,0.986565285284183
Jordan,JOR,2006,0.67114131700026
Japan,JPN,2006,0.0413908416968028
Kazakhstan,KAZ,2006,1.18560917349392
Kyrgyz Republic,KGZ,2006,0.97105288624377
Cambodia,KHM,2006,0.200245306495826
Kiribati,KIR,2006,0.068308343864203
St. Kitts and Nevis,KNA,2006,12.6313116887239
"Korea, Rep.",KOR,2006,1.43305325404735
Kuwait,KWT,2006,1.88422635006623
Latin America & Caribbean (excluding high income),LAC,2006,1.37344394075754
St. Lucia,LCA,2006,4.43487423832868
Latin America & Caribbean,LCN,2006,1.43190236509669
Lower middle income,LMC,2006,0.145550430707655
Lesotho,LSO,2006,0.75805487450943
Lithuania,LTU,2006,2.4178756044689
Latvia,LVA,2006,7.56006345800958
Morocco,MAR,2006,0.896542999390622
Moldova,MDA,2006,2.57234346403006
Maldives,MDV,2006,4.5078739182341
Mexico,MEX,2006,0.330417518749991
North Macedonia,MKD,2006,5.67571920230604
Malta,MLT,2006,8.45260503604787
Myanmar,MMR,2006,0.0169067521165818
Montenegro,MNE,2006,7.40677801514857
Mongolia,MNG,2006,7.6083610694477
Mauritius,MUS,2006,8.71115860166865
Malawi,MWI,2006,0.0643333570754056
Malaysia,MYS,2006,2.23323033432983
Namibia,NAM,2006,0.587536383234118
Nigeria,NGA,2006,0.451024824638319
Norway,NOR,2006,11.3503529458512
Nepal,NPL,2006,0.368319155525001
New Zealand,NZL,2006,24.372706045964
Oman,OMN,2006,1.4897861422651
Other small states,OSS,2006,9.71288935298596
Pakistan,PAK,2006,0.0400412506516278
Peru,PER,2006,2.12322182218456
Philippines,PHL,2006,0.253579722619751
Poland,POL,2006,0.494236354807899
Portugal,PRT,2006,4.54422814253943
Qatar,QAT,2006,4.50286407489102
Romania,ROU,2006,6.33412968374177
Russian Federation,RUS,2006,4.12368964396473
Rwanda,RWA,2006,0.0490525801955073
South Asia,SAS,2006,0.0710493107686066
Saudi Arabia,SAU,2006,0.208420543308065
Senegal,SEN,2006,0.374601301174963
Singapore,SGP,2006,5.84762304205449
Solomon Islands,SLB,2006,0.13305146134855
Sierra Leone,SLE,2006,0.108247658941208
El Salvador,SLV,2006,0.525176654790141
Serbia,SRB,2006,2.18280170536344
South Sudan,SSD,2006,0.0798897377673337
Small states,SST,2006,7.59238413094832
Suriname,SUR,2006,0.341816786202595
Slovak Republic,SVK,2006,3.50408398795337
Slovenia,SVN,2006,2.75613189776535
Sweden,SWE,2006,4.01191586360628
Eswatini,SWZ,2006,3.3819032200036
Seychelles,SYC,2006,2.51352766625938
Europe & Central Asia (IDA & IBRD countries),TEC,2006,2.41915408408607
Togo,TGO,2006,0.0114320601931956
Thailand,THA,2006,0.992158026961479
Tajikistan,TJK,2006,0.213890038595215
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,1.38444316493647
Tonga,TON,2006,1.80037690133262
South Asia (IDA & IBRD),TSA,2006,0.0710493107686066
Trinidad and Tobago,TTO,2006,3.43372193978691
Tunisia,TUN,2006,0.886624308821494
Turkiye,TUR,2006,1.17528001581469
Tuvalu,TUV,2006,0.664231152441049
Tanzania,TZA,2006,0.175916492041951
Uganda,UGA,2006,0.517488511121305
Ukraine,UKR,2006,0.952620246133495
Uruguay,URY,2006,1.77716495877844
Uzbekistan,UZB,2006,0.534914851059758
St. Vincent and the Grenadines,VCT,2006,2.23267570034403
Vanuatu,VUT,2006,0.424285119600371
Samoa,WSM,2006,0.421767012068288
Kosovo,XKX,2006,0.697032567869798
South Africa,ZAF,2006,8.42147881508223
Zambia,ZMB,2006,0.611347256928973
Albania,ALB,2007,1.11205599529012
Arab World,ARB,2007,0.501264540610938
United Arab Emirates,ARE,2007,1.79078315855959
Argentina,ARG,2007,0.238821152497582
Armenia,ARM,2007,1.60311540384377
Antigua and Barbuda,ATG,2007,4.60722096733713
Australia,AUS,2007,11.2058642490239
Austria,AUT,2007,1.20121396737664
Belgium,BEL,2007,3.31611868100153
Benin,BEN,2007,0.0378002787111248
Bahrain,BHR,2007,1.80570557052517
Belarus,BLR,2007,0.569366756851181
Belize,BLZ,2007,5.26832498087878
Brazil,BRA,2007,2.40254152783062
Bhutan,BTN,2007,0.0231431123783251
Botswana,BWA,2007,6.09390548188938
Central Europe and the Baltics,CEB,2007,3.31614580182769
Switzerland,CHE,2007,4.15614483225329
"Congo, Rep.",COG,2007,0.0192730993698593
Caribbean small states,CSS,2007,2.0550113687303
Cayman Islands,CYM,2007,377.816705151684
Cyprus,CYP,2007,38.1958842276115
Czechia,CZE,2007,2.85375649652801
Germany,DEU,2007,1.20101208610844
Dominica,DMA,2007,3.60097545411035
Denmark,DNK,2007,8.02284418278672
Algeria,DZA,2007,0.348254557719563
Early-demographic dividend,EAR,2007,0.421788892882267
Europe & Central Asia (excluding high income),ECA,2007,1.28954084406348
Europe & Central Asia,ECS,2007,3.47867375985477
"Egypt, Arab Rep.",EGY,2007,0.0287308940045493
Euro area,EMU,2007,3.1434500483605
Spain,ESP,2007,4.45802104812271
Estonia,EST,2007,12.7634757060406
European Union,EUU,2007,3.20484737530789
Finland,FIN,2007,3.96379836918172
France,FRA,2007,3.84640198624241
Gabon,GAB,2007,1.14665736437598
United Kingdom,GBR,2007,11.1136830458268
Georgia,GEO,2007,3.00556104780412
Ghana,GHA,2007,0.735773010050901
Grenada,GRD,2007,2.86358543029867
Guatemala,GTM,2007,0.665345036230022
Guyana,GUY,2007,0.049465237766494
High income,HIC,2007,3.70781782051269
"Hong Kong SAR, China",HKG,2007,19.7506689012378
Croatia,HRV,2007,3.68912406006143
Haiti,HTI,2007,0.0362478988391475
Hungary,HUN,2007,3.94316590277294
IDA blend,IDB,2007,0.314317225861949
Indonesia,IDN,2007,0.161507608962855
Isle of Man,IMN,2007,76.7765786623847
India,IND,2007,0.0841720049080871
Ireland,IRL,2007,6.10041414719167
Iraq,IRQ,2007,0.227780301610346
Iceland,ISL,2007,17.6247766527695
Israel,ISR,2007,3.49663370955596
Italy,ITA,2007,2.36628006931861
Jamaica,JAM,2007,1.00322501517554
Jordan,JOR,2007,0.575128262002292
Japan,JPN,2007,0.074828231594816
Kazakhstan,KAZ,2007,1.86563390627768
Kyrgyz Republic,KGZ,2007,0.862776906555857
Cambodia,KHM,2007,0.329161814946532
Kiribati,KIR,2007,0.0498545907769007
St. Kitts and Nevis,KNA,2007,10.7108081791626
"Korea, Rep.",KOR,2007,1.50537794978649
Kuwait,KWT,2007,1.83232702306001
Latin America & Caribbean (excluding high income),LAC,2007,1.53828400008012
St. Lucia,LCA,2007,5.21776744437535
Latin America & Caribbean,LCN,2007,1.60102264786731
Lower middle income,LMC,2007,0.178690423150037
Lesotho,LSO,2007,0.893952522713429
Lithuania,LTU,2007,3.02859671182244
Latvia,LVA,2007,8.10238517317172
Morocco,MAR,2007,1.23254850863205
Moldova,MDA,2007,2.98202958114294
Maldives,MDV,2007,4.74057606172557
Mexico,MEX,2007,0.386224866402521
North Macedonia,MKD,2007,7.05238511664645
Malta,MLT,2007,9.38882718987431
Myanmar,MMR,2007,0.0169512117658802
Montenegro,MNE,2007,10.3439934200977
Mongolia,MNG,2007,6.98843890682346
Mauritius,MUS,2007,10.3112039212274
Malawi,MWI,2007,0.0937540261606577
Malaysia,MYS,2007,2.45056230101456
